0.174250990152359,-1.41661429405212,0.0278014130890369,0.0199973694980145,-0.0229231249541044,-0.63282573223114,-0.773696422576904
0.174261599779129,-1.41662013530731,0.0277952216565609,0.0200427416712046,-0.0230096243321896,-0.632846355438232,-0.773675918579102
0.174266412854195,-1.4166225194931,0.0277982484549284,0.0200368873775005,-0.0231445115059614,-0.632745265960693,-0.773754715919495
0.174282640218735,-1.41663992404938,0.0278394985944033,0.0198450535535812,-0.0232790261507034,-0.632807433605194,-0.773704767227173
0.174268931150436,-1.41664493083954,0.0278074406087399,0.0200658664107323,-0.0229941867291927,-0.632813036441803,-0.773703098297119
0.174268469214439,-1.41661548614502,0.0278011336922646,0.0201668925583363,-0.0231361854821444,-0.632810711860657,-0.773698031902313
0.174278318881989,-1.4166407585144,0.0278169065713882,0.019977567717433,-0.0230340082198381,-0.632835268974304,-0.773685932159424
0.174282237887383,-1.41664779186249,0.0278114695101976,0.0202099569141865,-0.0231641866266727,-0.632796049118042,-0.773708045482635
0.174279868602753,-1.4166179895401,0.0278058089315891,0.0199539344757795,-0.0231821164488792,-0.632803380489349,-0.773708164691925
0.174269691109657,-1.41662311553955,0.0278142131865025,0.0199246481060982,-0.0230949707329273,-0.632860004901886,-0.773665249347687
0.174269333481789,-1.41663539409637,0.0278227552771568,0.0199307445436716,-0.0231969524174929,-0.632901966571808,-0.773627698421478
0.174283906817436,-1.41661906242371,0.0278352983295918,0.0197652783244848,-0.0232635289430618,-0.632769882678986,-0.773737967014313
0.174262896180153,-1.41662669181824,0.0278273969888687,0.0199445672333241,-0.0231022704392672,-0.632789552211761,-0.773722171783447
0.174273103475571,-1.41660845279694,0.0278229285031557,0.0198595337569714,-0.0229216627776623,-0.632895529270172,-0.773643016815186
0.174270212650299,-1.41661131381989,0.0278271362185478,0.0197710879147053,-0.0230662990361452,-0.632957279682159,-0.773590445518494
0.174278736114502,-1.41661429405212,0.0277925431728363,0.0201352424919605,-0.0232694372534752,-0.632786393165588,-0.77371484041214
0.174299865961075,-1.41662704944611,0.0278065670281649,0.0196779444813728,-0.0231586173176765,-0.632754862308502,-0.773755729198456
